StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q9,Q138,match timer_First Click,match timer_Last Click,match timer_Page Submit,match timer_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q28,get timer_First Click,get timer_Last Click,get timer_Page Submit,get timer_Click Count,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Q20,Q100_First Click,Q100_Last Click,Q100_Page Submit,Q100_Click Count,Q84,Q141,Q142,Q143_1,Q144,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q140_First Click,Q140_Last Click,Q140_Page Submit,Q140_Click Count,fairness(new),Q31,guesstimate(new)_1,feedback (new),Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q76_First Click,Q76_Last Click,Q76_Page Submit,Q76_Click Count,Q77_First Click,Q77_Last Click,Q77_Page Submit,Q77_Click Count,Q78_First Click,Q78_Last Click,Q78_Page Submit,Q78_Click Count,Q94,Q95,Q129,Q96,Q128,Q131,Q102,Q103,researcherID,studyID,Create New Field or Choose From Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions
2022-05-09 10:00:09,2022-05-09 10:31:38,0,24.161.32.166,100,1889,1,2022-05-09 10:31:39,R_29bGqLi5oHZaPpA,,,,,40.7359,-73.9904,anonymous,EN,1,,0,0,466.68,0,1.684,2.563,3.11,2,50,649.977,649.977,650.572,1,0,0,23.461,0,4,2,326,355,Region #1,17,,0,0,20.961,0,0,0,25.009,0,2,25.134,25.134,25.981,1,,,,,,,,,,,,,,2,5,7,n/a,,,,,,,,,,,,,,,,,blind experiement,1,,1,,n/a,2,1,6392NwKkvp,Study1_MoHi10,,39,R_29bGqLi5oHZaPpA,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator," *** Warning: Participant Player3-Overestimator timed out in stage 1. Survey terminated.",600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player2-Underestimator: Hi
<br>Player1-Overestimator: hi everyone 
<br> *** Player4-Underestimator has joined the chat ***
<br>Player4-Underestimator: hi
<br>Player1-Overestimator: so how does it feel to be underestimators 
<br>Player2-Underestimator: I think it's because I was counting the larger dots
<br>Player4-Underestimator: honestly weird
<br>Player1-Overestimator: fair fair 
<br>Player4-Underestimator: i thought i would be overestimator
<br>Player4-Underestimator: because i over think
<br>Player1-Overestimator: I feel like im being called dramatic for being an overestimator 
<br>Player1-Overestimator: ^ame 
<br>Player1-Overestimator: same*
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2022-05-09 10:02:02,2022-05-09 10:33:23,0,216.165.95.186,100,1881,1,2022-05-09 10:33:24,R_ebAdVSDSiNXorEl,,,,,40.7359,-73.9904,anonymous,EN,1,,128.228,128.228,449.005,1,0,0,3.11,0,70,0,0,677.449,0,0,0,36.054,0,1,4,786,356,Region #2,17,,0,0,27,0,0,0,25.011,0,,,,,,,,,,,,,,,,,,,3,3,8,,,,,,0,0,15.107,0,,,,,,,,,To see will we assign ourself a shorter/ easier task,1,,2,because there's no doubt that the other person will prefer the green task since it's eaiser.,,1,1,6392NwKkvp,Study1_MoHi10,,39,R_ebAdVSDSiNXorEl,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator," *** Warning: Participant Player3-Overestimator timed out in stage 1. Survey terminated.",600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player2-Underestimator: Hi
<br>Player1-Overestimator: hi everyone 
<br> *** Player4-Underestimator has joined the chat ***
<br>Player4-Underestimator: hi
<br>Player1-Overestimator: so how does it feel to be underestimators 
<br>Player2-Underestimator: I think it's because I was counting the larger dots
<br>Player4-Underestimator: honestly weird
<br>Player1-Overestimator: fair fair 
<br>Player4-Underestimator: i thought i would be overestimator
<br>Player4-Underestimator: because i over think
<br>Player1-Overestimator: I feel like im being called dramatic for being an overestimator 
<br>Player1-Overestimator: ^ame 
<br>Player1-Overestimator: same*
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
2022-05-09 10:01:24,2022-05-09 10:34:46,0,67.244.112.22,100,2002,1,2022-05-09 10:34:46,R_3MMOUwXPihkzG6E,,,,,40.7099,-73.9591,anonymous,EN,1,,0,0,472.028,0,0,0,3.109,0,40,0,0,659.38,0,0,0,23.242,0,5,4,391,227,Region #1,15,,15.534,19.735,21.338,3,0,0,25.113,0,,,,,,,,,,,,,,,,,,,2,3,8,,,,,,,,,,,,,,0,0,15.109,0,To see how we judge the morality of those similar or dislike us? (in group/out group),1,,2,"it would be better for the study to have a consistent prompt to judge (the player choosing an ""unfair"" assignment)",,1,1,6392NwKkvp,Study1_MoHi10,,39,R_3MMOUwXPihkzG6E,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator," *** Warning: Participant Player3-Overestimator timed out in stage 1. Survey terminated.",600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player2-Underestimator: Hi
<br>Player1-Overestimator: hi everyone 
<br> *** Player4-Underestimator has joined the chat ***
<br>Player4-Underestimator: hi
<br>Player1-Overestimator: so how does it feel to be underestimators 
<br>Player2-Underestimator: I think it's because I was counting the larger dots
<br>Player4-Underestimator: honestly weird
<br>Player1-Overestimator: fair fair 
<br>Player4-Underestimator: i thought i would be overestimator
<br>Player4-Underestimator: because i over think
<br>Player1-Overestimator: I feel like im being called dramatic for being an overestimator 
<br>Player1-Overestimator: ^ame 
<br>Player1-Overestimator: same*
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",,chatLog,,,
2022-05-07 10:58:57,2022-05-07 10:59:17,0,216.165.95.147,1,20,0,2022-05-14 10:59:22,R_3oQRu4iKGVeuJj9,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_3oQRu4iKGVeuJj9,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,,,no,yes,,,,,,,,,,,,,,
2022-05-07 11:03:51,2022-05-07 11:07:23,0,216.165.95.147,4,212,0,2022-05-14 11:07:33,R_2aEv9azMgMcpIwu,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,17,R_2aEv9azMgMcpIwu,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,No available participant -- Survey terminated,,,no,yes,,,,,,,,,,,,,,
2022-05-07 12:00:42,2022-05-07 12:02:48,0,68.174.84.132,4,125,0,2022-05-14 12:03:15,R_2zxc3ctVzqMq87x,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,18,R_2zxc3ctVzqMq87x,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,No available participant -- Survey terminated,,,no,yes,,,,,,,,,,,,,,
2022-05-07 11:58:38,2022-05-07 12:03:54,0,174.197.130.171,4,316,0,2022-05-14 12:04:26,R_29fUdbEmSyT08Zx,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,18,R_29fUdbEmSyT08Zx,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,No available participant -- Survey terminated,,,no,yes,,,,,,,,,,,,,,
2022-05-07 12:03:07,2022-05-07 12:06:41,8,68.174.84.132,4,213,0,2022-05-14 12:06:43,R_2v2p1VMpQHGbBDw,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,19,R_2v2p1VMpQHGbBDw,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,No available participant -- Survey terminated,,,no,yes,,,,,,,,,,,,,,
2022-05-07 12:06:44,2022-05-07 12:07:48,8,68.174.84.132,4,63,0,2022-05-14 12:07:52,R_25EqEh198Qi0TBw,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,20,R_25EqEh198Qi0TBw,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,null,,,no,yes,,,,,,,,,,,,,,
2022-05-07 12:07:48,2022-05-07 12:08:20,8,68.174.84.132,4,31,0,2022-05-14 12:08:24,R_1kMrqLHPOSjImys,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,20,R_1kMrqLHPOSjImys,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,null,,,no,yes,,,,,,,,,,,,,,
2022-05-07 12:08:16,2022-05-07 12:12:21,0,174.197.130.171,17,244,0,2022-05-14 12:12:24,R_3az6dst3K9CVWxz,,,,,,,anonymous,EN,1,,0,0,11.383,0,0,0,3.007,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,20,R_3az6dst3K9CVWxz,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,null *** Warning: Participant Player3-Overestimator timed out in stage 1. Survey terminated.,,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1,,,,,,
2022-05-07 13:07:26,2022-05-07 13:07:41,0,162.83.186.68,4,14,0,2022-05-14 13:07:45,R_AFH5WpctNUwhpg5,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,22,R_AFH5WpctNUwhpg5,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,null,,,no,yes,,,,,,,,,,,,,,
2022-05-07 15:01:51,2022-05-07 15:01:54,0,207.172.175.165,1,2,0,2022-05-14 15:01:58,R_3ekvTPicGydhM3F,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_3ekvTPicGydhM3F,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,600,,no,yes,,,,,,,,,,,,,,
2022-05-07 15:01:18,2022-05-07 15:01:22,8,207.172.175.165,1,3,0,2022-05-14 15:02:00,R_1mw4H8LOecbQO1t,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_1mw4H8LOecbQO1t,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,600,,no,yes,,,,,,,,,,,,,,
2022-05-07 14:58:10,2022-05-07 15:13:55,0,173.54.73.152,1,944,0,2022-05-14 15:13:57,R_2tKm3KJomuwOFR5,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_2tKm3KJomuwOFR5,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,600,,no,yes,,,,,,,,,,,,,,
2022-05-07 15:13:58,2022-05-07 15:14:13,0,173.54.73.152,2,14,0,2022-05-14 15:14:19,R_1FmkRTm7mXkGQNe,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_1FmkRTm7mXkGQNe,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,600,,no,yes,,,,,,,,,,,,,,
2022-05-07 16:03:16,2022-05-07 16:03:27,0,107.77.226.126,4,11,0,2022-05-14 16:03:31,R_1N4FdzS8vlXYWDP,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_1N4FdzS8vlXYWDP,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,600,,no,yes,,,,,,,,,,,,,,
2022-05-07 15:53:58,2022-05-07 16:04:54,0,216.165.95.153,4,656,0,2022-05-14 16:04:57,R_3QWvyZvlAMekubn,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,25,R_3QWvyZvlAMekubn,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,null,600,,no,yes,,,,,,,,,,,,,,
2022-05-07 16:12:43,2022-05-07 16:12:54,0,216.165.95.139,4,10,0,2022-05-14 16:13:00,R_Pw9MiXv4RPFXGWR,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_Pw9MiXv4RPFXGWR,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,600,,no,yes,,,,,,,,,,,,,,
2022-05-07 16:14:30,2022-05-07 16:14:48,0,216.165.95.139,4,17,0,2022-05-14 16:14:49,R_1hzD1QIGDzsObjf,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_1hzD1QIGDzsObjf,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,600,,no,yes,,,,,,,,,,,,,,
2022-05-07 16:12:57,2022-05-07 16:18:25,8,216.165.95.139,4,328,0,2022-05-14 16:18:32,R_3Lhgxv9vRRTmsjo,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,26,R_3Lhgxv9vRRTmsjo,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,null,600,,no,yes,,,,,,,,,,,,,,
2022-05-08 10:55:09,2022-05-08 10:56:41,0,74.64.249.69,1,92,0,2022-05-15 10:56:45,R_2zp6aygl1am1fAJ,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_2zp6aygl1am1fAJ,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,600,,no,yes,,,,,,,,,,,,,,
2022-05-08 11:48:04,2022-05-08 11:48:44,0,216.165.95.187,4,40,0,2022-05-15 11:48:52,R_OCnya1ghcq5hsNH,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_OCnya1ghcq5hsNH,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,600,,no,yes,,,,,,,,,,,,,,
2022-05-08 12:04:12,2022-05-08 12:04:27,0,24.90.149.149,1,14,0,2022-05-15 12:04:33,R_110kFASyJ52vDg8,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_110kFASyJ52vDg8,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,600,,no,yes,,,,,,,,,,,,,,
2022-05-08 12:30:38,2022-05-08 12:30:46,0,216.165.95.165,4,8,0,2022-05-15 12:30:47,R_3MQjUgKYm0ikISt,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_3MQjUgKYm0ikISt,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,600,,no,yes,,,,,,,,,,,,,,
2022-05-08 12:38:43,2022-05-08 12:38:52,8,216.165.95.165,4,8,0,2022-05-15 12:38:54,R_2uQzYcmVeCHeYX6,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_2uQzYcmVeCHeYX6,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,600,,no,yes,,,,,,,,,,,,,,
2022-05-08 12:39:03,2022-05-08 12:39:12,8,216.165.95.165,4,8,0,2022-05-15 12:39:20,R_2B3bLgj6uC3sZXn,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_2B3bLgj6uC3sZXn,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,600,,no,yes,,,,,,,,,,,,,,
2022-05-08 12:38:39,2022-05-08 12:39:18,0,74.66.89.199,17,38,0,2022-05-15 12:39:23,R_NWTSNujmZcrD2tX,,,,,,,anonymous,EN,1,,0,0,6.646,0,0,0,3.009,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,28,R_NWTSNujmZcrD2tX,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,null,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1,,,,,,
2022-05-08 12:40:09,2022-05-08 12:40:18,8,216.165.95.165,4,8,0,2022-05-15 12:40:22,R_bqnOKOtyO33c9mp,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_bqnOKOtyO33c9mp,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,600,,no,yes,,,,,,,,,,,,,,
2022-05-08 12:46:19,2022-05-08 12:46:29,0,74.66.89.199,4,10,0,2022-05-15 12:46:33,R_2rSm1sVfyb7e3kz,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_2rSm1sVfyb7e3kz,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,600,,no,yes,,,,,,,,,,,,,,
2022-05-08 12:51:04,2022-05-08 12:51:13,8,216.165.95.165,4,9,0,2022-05-15 12:51:16,R_XSsQYfPP0F92Msp,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_XSsQYfPP0F92Msp,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,600,,no,yes,,,,,,,,,,,,,,
2022-05-08 14:15:28,2022-05-08 14:24:33,0,96.246.154.46,4,544,0,2022-05-15 14:24:38,R_2f9vATUCRKxpa7S,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,33,R_2f9vATUCRKxpa7S,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,null,600,,no,yes,,,,,,,,,,,,,,
2022-05-08 14:24:33,2022-05-08 14:26:03,8,96.246.154.46,4,90,0,2022-05-15 14:26:11,R_uq76ILAxCB5YBO1,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,33,R_uq76ILAxCB5YBO1,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,null,600,,no,yes,,,,,,,,,,,,,,
2022-05-08 14:26:03,2022-05-08 14:28:23,8,96.246.154.46,4,140,0,2022-05-15 14:28:30,R_2awX0mgYXIhZAs8,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,33,R_2awX0mgYXIhZAs8,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,null,600,,no,yes,,,,,,,,,,,,,,
2022-05-08 14:29:37,2022-05-08 14:30:45,8,96.246.154.46,4,68,0,2022-05-15 14:30:46,R_1gi7ulkSKbPah0F,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,33,R_1gi7ulkSKbPah0F,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,null,600,,no,yes,,,,,,,,,,,,,,
